UID	CMPD_ID	ISOMER_ID	CLUSTER_ID	ENERGY	INCHI_KEY	CANON_SMILES	ISO_SMILES
AD3CC00522647-I00-C03	AD3CC00522647	0	3	-63.9004930546674	JEEUYOFAAMGLCC-NRFANRHFSA-N	Cc1ccccc1NC(=O)N(c1ccc(N(C)C)cc1)c1ccnc(N[C@@H](C)c2ccccc2)n1	Cc1ccccc1NC(=O)N(c1ccc(N(C)C)cc1)c1ccnc(N[C@@H](C)c2ccccc2)n1
AD3CC00522975-I00-C02	AD3CC00522975	0	2	-9.825566666760407	BNIZDDCBVSWRCT-UHFFFAOYSA-N	O=C(Nc1ccccc1Cl)N(c1ccc(F)cc1)c1ccnc(N2CCOCC2)n1	O=C(Nc1ccccc1Cl)N(c1ccc(F)cc1)c1ccnc(N2CCOCC2)n1
AD3CC00525804-I00-C00	AD3CC00525804	0	0	56.04058108737856	GIRBCCRJPRLVEE-UHFFFAOYSA-N	FC(F)c1nnc2ccc(-c3ocnc3-c3ccccc3)cn12	FC(F)c1nnc2ccc(-c3ocnc3-c3ccccc3)cn12
AD3CC00525981-I00-C01	AD3CC00525981	0	1	57.64837683133364	AVYLKDHIHFEVPA-UHFFFAOYSA-N	CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(Cl)c(F)c3)cn12	CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(Cl)c(F)c3)cn12
AD3CC00534012-I00-C00	AD3CC00534012	0	0	96.2585495636269	APBVMOUFGHLMMC-UHFFFAOYSA-N	NCCCN(c1ccc(=O)n(-c2ccccc2Cl)n1)c1ccccc1Cl	NCCCN(c1ccc(=O)n(-c2ccccc2Cl)n1)c1ccccc1Cl
AD3CC00537299-I00-C00	AD3CC00537299	0	0	-198.85476620225825	QDFQCKGBSLYECL-OZBJMMHXSA-N	Cc1ccc(C(N)=O)cc1Nc1nc(N[C@H]2CCNC2)nc(N(C)CC(C)c2ccccc2)n1	Cc1ccc(C(N)=O)cc1Nc1nc(N[C@H]2CCNC2)nc(N(C)C[C@@H](C)c2ccccc2)n1
AD3CC00537334-I00-C00	AD3CC00537334	0	0	-201.8483675778924	RQIYUPMFDCVNSI-QFIPXVFZSA-N	Cc1ccc(C(=O)NCc2ccccc2)cc1Nc1nc(N[C@H]2CCNC2)nc(N(C)CC(C)(C)C)n1	Cc1ccc(C(=O)NCc2ccccc2)cc1Nc1nc(N[C@H]2CCNC2)nc(N(C)CC(C)(C)C)n1
AD3CC00537370-I00-C00	AD3CC00537370	0	0	-114.01203669688188	NEWYDBNQBPEMGO-UHFFFAOYSA-N	CONC(=O)c1ccc(C)c(Nc2nc(N(C)CC(C)(C)C)nc(N3CCN(C)CC3)n2)c1	CONC(=O)c1ccc(C)c(Nc2nc(N(C)CC(C)(C)C)nc(N3CCN(C)CC3)n2)c1
AD3CC00537411-I01-C01	AD3CC00537411	1	1	9.40205010096763	VDBUJLOWEAMLSC-UHFFFAOYSA-N	COCCn1c(SCc2ccc([S+](C)[O-])cc2)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1	COCCn1c(SCc2ccc([S@@+](C)[O-])cc2)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1
AD3CC00537419-I01-C02	AD3CC00537419	1	2	26.4860102503558	WHQIEESVZMAZJD-UHFFFAOYSA-N	CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCc3ccc([S+](C)[O-])cc3)n2CCOCCO)ccn1	CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCc3ccc([S@@+](C)[O-])cc3)n2CCOCCO)ccn1
AD3CC00537491-I00-C00	AD3CC00537491	0	0	-19.64042484280976	DDCVPVUVXRCDOD-UHFFFAOYSA-N	CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCN1CCCCC1	CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCN1CCCCC1
AD3CC00547235-I00-C00	AD3CC00547235	0	0	72.65503892168823	TXHYHAANWSNBCR-UHFFFAOYSA-N	COc1nc2[nH]ccc2cc1C(=O)N1CCc2c(cnn2-c2ccccc2Cl)C1	COc1nc2[nH]ccc2cc1C(=O)N1CCc2c(cnn2-c2ccccc2Cl)C1
AD3CC00547262-I00-C00	AD3CC00547262	0	0	138.47765528307696	CTTUJGJIKMIXEI-UHFFFAOYSA-N	CN(C)C(=O)C(=O)c1c[nH]c2ccc(C(=O)N3CCc4c(cnn4-c4ccccc4Cl)C3)cc12	CN(C)C(=O)C(=O)c1c[nH]c2ccc(C(=O)N3CCc4c(cnn4-c4ccccc4Cl)C3)cc12
AD3CC00548214-I00-C00	AD3CC00548214	0	0	-12.599924524034057	SZLHGIFFNVWTKB-UHFFFAOYSA-N	COc1c(NC(=O)Nc2cccc3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O	COc1c(NC(=O)Nc2cccc3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O
AD3CC00554853-I00-C00	AD3CC00554853	0	0	-44.0374324362844	OLXKHUCPMYCFSB-UHFFFAOYSA-N	N#Cc1c(NC(=O)NC2CCCC2)sc2c1CCCC2	N#Cc1c(NC(=O)NC2CCCC2)sc2c1CCCC2
AD3CC00554854-I00-C00	AD3CC00554854	0	0	-3.484801333730688	WZBDFWIGCTVBBW-UHFFFAOYSA-N	Cc1cccc(S(=O)(=O)Nc2sc3c(c2C#N)CCCC3)c1	Cc1cccc(S(=O)(=O)Nc2sc3c(c2C#N)CCCC3)c1
AD3CC00554858-I00-C00	AD3CC00554858	0	0	68.40700656961033	KTBZRPANEUUZDW-UHFFFAOYSA-N	N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2C(=O)C1CC1	N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2C(=O)C1CC1
AD3CC00571275-I00-C00	AD3CC00571275	0	0	-17.36750292692877	IFMXZCSMAMPKIW-UHFFFAOYSA-N	COC(=O)c1cn2ncnc(-c3c(O)[nH]c4cc(Br)ccc34)c2c1C	COC(=O)c1cn2ncnc(-c3c(O)[nH]c4cc(Br)ccc34)c2c1C
AD3CC00571278-I00-C00	AD3CC00571278	0	0	-64.61717857676838	ZDGDOXAQILZWIJ-UHFFFAOYSA-N	COC(=O)c1cn2ncnc(Nc3cc(C(N)=O)ccc3C)c2c1C	COC(=O)c1cn2ncnc(Nc3cc(C(N)=O)ccc3C)c2c1C
AD3CC00571286-I00-C00	AD3CC00571286	0	0	-34.40629413925066	STNJCYKOXYBBIA-QGZVFWFLSA-N	CONC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)N[C@H](C)c4ccccc4)c(C)c23)c1	CONC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)N[C@H](C)c4ccccc4)c(C)c23)c1
AD3CC00571286-I00-C00	AD3CC00571286	0	0	-34.40629413925066	STNJCYKOXYBBIA-QGZVFWFLSA-N	CONC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)N[C@H](C)c4ccccc4)c(C)c23)c1	CONC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)N[C@H](C)c4ccccc4)c(C)c23)c1
AD3CC00571317-I00-C00	AD3CC00571317	0	0	-128.54742247935934	NGMYPHYSONFTNF-UHFFFAOYSA-N	CCCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)OC(C)C)ccc3C)c2c1C	CCCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)OC(C)C)ccc3C)c2c1C
AD3CC00571327-I00-C00	AD3CC00571327	0	0	-95.14652594052964	IDBLKBSMZHHLGT-UHFFFAOYSA-N	CCCNC(=O)c1cn2ncnc(Nc3cc(NC(C)=O)ccc3C)c2c1C	CCCNC(=O)c1cn2ncnc(Nc3cc(NC(C)=O)ccc3C)c2c1C
AD3CC00574893-I00-C01	AD3CC00574893	0	1	59.405383507898925	MGQQSPMZALACBL-UHFFFAOYSA-N	Cc1ccccc1-c1c(-c2ccncc2)c2ccccc2[nH]c1=O	Cc1ccccc1-c1c(-c2ccncc2)c2ccccc2[nH]c1=O
AD3CC00575423-I00-C00	AD3CC00575423	0	0	-43.81896322737718	NUOOEHBAGRZEFP-UHFFFAOYSA-N	CCNC(=O)c1ccc(C)c(NC(=O)c2sc(NCC)nc2C)c1	CCNC(=O)c1ccc(C)c(NC(=O)c2sc(NCC)nc2C)c1
AD3CC00577771-I00-C00	AD3CC00577771	0	0	9.225410853098634	RGIUJLBCWXOSRA-UHFFFAOYSA-N	CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(N5CCN(C)CC5)c4)ccc3C)c2c1C	CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(N5CCN(C)CC5)c4)ccc3C)c2c1C
AD3CC00578938-I00-C00	AD3CC00578938	0	0	59.86500531660558	PPDFJNPPTUMEPV-UHFFFAOYSA-N	CC(=O)n1oc(=O)c(-c2ccc(F)cc2)c1-c1ccncc1	CC(=O)n1oc(=O)c(-c2ccc(F)cc2)c1-c1ccncc1
AD3CC00580648-I00-C02	AD3CC00580648	0	2	85.15201069696002	AMNOMUYOEKCNPJ-UHFFFAOYSA-N	COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccccc1	COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccccc1
AD3CC00580702-I00-C00	AD3CC00580702	0	0	57.26555942540112	RNYKZORPQQHVQC-UHFFFAOYSA-N	O=C(O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1CC1CCCCC1	O=C(O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1CC1CCCCC1
AD3CC00580727-I00-C00	AD3CC00580727	0	0	71.78151756571162	IEFDZKYOMOFCSV-UHFFFAOYSA-N	O=c1c2ccc(Br)cc2c(-c2ccccc2)c(CO)n1CC1CCCCC1	O=c1c2ccc(Br)cc2c(-c2ccccc2)c(CO)n1CC1CCCCC1
AD3CC00585146-I00-C00	AD3CC00585146	0	0	70.25588760788023	MRTDMTBQTBCJDJ-UHFFFAOYSA-N	CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c(-c4ccc(Cl)cc4)nc3-c3ccccc3)cc21	CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c(-c4ccc(Cl)cc4)nc3-c3ccccc3)cc21
AD3CC00585210-I00-C00	AD3CC00585210	0	0	47.89618281010318	GUBQMVZGYLUUSM-UHFFFAOYSA-N	Cc1ccc(-c2ncc[nH]2)cc1-c1ccc(C(=O)NCC2CC2)cc1	Cc1ccc(-c2ncc[nH]2)cc1-c1ccc(C(=O)NCC2CC2)cc1
AD3CC00585237-I00-C00	AD3CC00585237	0	0	56.16174189443995	BHUPGRGYQVYNBJ-UHFFFAOYSA-N	CCCc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCC4CC4)cc3)c2)o1	CCCc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCC4CC4)cc3)c2)o1
AD3CC00585270-I00-C00	AD3CC00585270	0	0	61.74810806173611	AOBVNVRAFXWMAQ-UHFFFAOYSA-N	Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)N4CCCCC4)cc3)c2)o1	Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)N4CCCCC4)cc3)c2)o1
AD3CC00585365-I00-C00	AD3CC00585365	0	0	7.199865931802824	CFEHGVYGSPBBGT-UHFFFAOYSA-N	Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCc4ccc(NS(C)(=O)=O)cc4)cc3)c2)o1	Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCc4ccc(NS(C)(=O)=O)cc4)cc3)c2)o1
AD3CC00585426-I00-C00	AD3CC00585426	0	0	152.18358198704587	MKSXAEYEPZJNDW-UHFFFAOYSA-N	Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)Nc4cccc(N5CCN(C)CC5)c4)cc3)c2)o1	Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)Nc4cccc(N5CCN(C)CC5)c4)cc3)c2)o1
AD3CC00588110-I00-C00	AD3CC00588110	0	0	45.050713191302286	ROCUOVBWAWAQFD-UHFFFAOYSA-N	COc1cc(O)c2c(=O)cc(-c3ccc(O)c(OC)c3)oc2c1	COc1cc(O)c2c(=O)cc(-c3ccc(O)c(OC)c3)oc2c1
AD3CC00600721-I00-C00	AD3CC00600721	0	0	74.81860656982509	IVNNWHBPHXCJMH-UHFFFAOYSA-N	Nc1ccccc1Nc1ccc2c(=O)c3cccnc3ccc2c1	Nc1ccccc1Nc1ccc2c(=O)c3cccnc3ccc2c1
AD3CC00608220-I00-C01	AD3CC00608220	0	1	4.969196870498196	VHRJFSSFOYNUHL-UHFFFAOYSA-N	CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NCc3ccc(C(C)(C)C)cc3)c2)[nH]1	CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NCc3ccc(C(C)(C)C)cc3)c2)[nH]1
AD3CC00608237-I01-C00	AD3CC00608237	1	0	15.239681411557452	UVFAVFCHWWKWNA-UHFFFAOYSA-N	CSc1nc(-c2cccc(C(F)(F)F)c2)c(-c2ccnc(NC(C)c3ccccc3)c2)[nH]1	CSc1nc(-c2cccc(C(F)(F)F)c2)c(-c2ccnc(N[C@H](C)c3ccccc3)c2)[nH]1
AD3CC00608240-I00-C01	AD3CC00608240	0	1	2.104912407813729	AYBVIYITZRMSPJ-UHFFFAOYSA-N	CSc1nc(-c2cccc(C(F)(F)F)c2)c(-c2ccnc(NC(C)C(C)C)c2)[nH]1	CSc1nc(-c2cccc(C(F)(F)F)c2)c(-c2ccnc(N[C@@H](C)C(C)C)c2)[nH]1
AD3CC00608241-I00-C00	AD3CC00608241	0	0	-5.605703252801408	DBHKCDGUVYYIBZ-UHFFFAOYSA-N	CSc1nc(-c2cccc(C(F)(F)F)c2)c(-c2ccnc(NCCCO)c2)[nH]1	CSc1nc(-c2cccc(C(F)(F)F)c2)c(-c2ccnc(NCCCO)c2)[nH]1
AD3CC00608249-I00-C00	AD3CC00608249	0	0	25.31111889809973	OCMPQLHIFUTCQA-UHFFFAOYSA-N	CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(OC(C)c3ccccc3)c2)[nH]1	CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(O[C@@H](C)c3ccccc3)c2)[nH]1
AD3CC00608298-I00-C02	AD3CC00608298	0	2	-21.07258085416543	CWKBMMKCFAOXDL-HNNXBMFYSA-N	CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(N[C@@H](C)C3CCCCC3)c2)[nH]1	CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(N[C@@H](C)C3CCCCC3)c2)[nH]1
AD3CC00608313-I00-C00	AD3CC00608313	0	0	8.160191160211477	QTZXGNPKDGLIOA-UHFFFAOYSA-N	COCCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)CO)c1	COCCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(N[C@@H](C)CO)c1
AD3CC00608416-I00-C00	AD3CC00608416	0	0	13.73005878553483	YXTDTSXIGHDYQH-UHFFFAOYSA-N	COc1nccc(-c2c(-c3ccc(F)cc3)ncn2Cc2ccc(C#N)cc2)n1	COc1nccc(-c2c(-c3ccc(F)cc3)ncn2Cc2ccc(C#N)cc2)n1
AD3CC00608456-I00-C01	AD3CC00608456	0	1	-50.393182329796815	OBKVKNYLHZJZPY-IBGZPJMESA-N	C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2Cc2cccc(C(N)=O)c2)n1)c1ccccc1	C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2Cc2cccc(C(N)=O)c2)n1)c1ccccc1
AD3CC00608457-I00-C00	AD3CC00608457	0	0	-14.972461707782976	XMMBXIRLZKDILC-UHFFFAOYSA-N	COc1nccc(-c2c(-c3ccc(F)cc3)ncn2Cc2cccc(C(N)=O)c2)n1	COc1nccc(-c2c(-c3ccc(F)cc3)ncn2Cc2cccc(C(N)=O)c2)n1
AD3CC00608500-I00-C00	AD3CC00608500	0	0	-11.666040259141797	YYGCPDRAFVGGAS-UHFFFAOYSA-N	COc1nccc(-c2c(-c3ccc(F)cc3)ncn2Cc2ccc(C(N)=O)cc2)n1	COc1nccc(-c2c(-c3ccc(F)cc3)ncn2Cc2ccc(C(N)=O)cc2)n1
AD3CC00608998-I00-C00	AD3CC00608998	0	0	54.89692395382728	UDOSTEVZSCPYSK-UHFFFAOYSA-N	Fc1cc(-c2[nH]c(SCc3ccccc3)nc2-c2cccc(C(F)(F)F)c2)ccn1	Fc1cc(-c2[nH]c(SCc3ccccc3)nc2-c2cccc(C(F)(F)F)c2)ccn1
AD3CC00609034-I00-C00	AD3CC00609034	0	0	0.5417630139157967	NCHNRPIZKHSQIT-FQEVSTJZSA-N	C[C@H](Nc1nccc(-c2ncn(Cc3ccc(C#N)cc3)c2-c2ccc(F)cc2)n1)c1ccccc1	C[C@H](Nc1nccc(-c2ncn(Cc3ccc(C#N)cc3)c2-c2ccc(F)cc2)n1)c1ccccc1
AD3CC00609147-I00-C00	AD3CC00609147	0	0	128.5126938832832	KNLFQURAVAITLS-UHFFFAOYSA-N	O=C(NC1CC1)c1cccc(-c2ccc3c(N4CCOCC4)nncc3c2)c1	O=C(NC1CC1)c1cccc(-c2ccc3c(N4CCOCC4)nncc3c2)c1
AD3CC00610536-I00-C00	AD3CC00610536	0	0	42.85346345375368	VWELCPLMPPEKOL-UHFFFAOYSA-N	Cc1cc(C2CCN(CCCF)CC2)cc2[nH]c(-c3c(NCCn4cc(Cl)cn4)cc[nH]c3=O)nc12	Cc1cc(C2CCN(CCCF)CC2)cc2[nH]c(-c3c(NCCn4cc(Cl)cn4)cc[nH]c3=O)nc12
AD3CC00610551-I01-C00	AD3CC00610551	1	0	39.271664487741226	UTEZNVYPAVDFAZ-UHFFFAOYSA-N	OCC(O)CSc1nc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1	OC[C@H](O)CSc1nc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1
AD3CC00610610-I00-C00	AD3CC00610610	0	0	21.085305444456303	XNQFDKTUCSPVLT-UHFFFAOYSA-N	COC(=O)CSc1nc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1	COC(=O)CSc1nc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1
AD3CC00614456-I00-C00	AD3CC00614456	0	0	34.4829870830583	SOYRTOOOBWIXML-UHFFFAOYSA-N	Fc1ccc(-c2occc2-c2ccncc2)cc1	Fc1ccc(-c2occc2-c2ccncc2)cc1
AD3CC00617964-I00-C03	AD3CC00617964	0	3	147.18559407662082	WSGJNLVHAHAWQS-CYBMUJFWSA-N	C[C@@H](Nc1c(Nc2ccnc(-c3ccco3)c2)c(=O)c1=O)c1ccccc1	C[C@@H](Nc1c(Nc2ccnc(-c3ccco3)c2)c(=O)c1=O)c1ccccc1
AD3CC00624651-I00-C00	AD3CC00624651	0	0	40.273311249571705	NWZJBVCVSXFQRM-UHFFFAOYSA-N	Cc1ccc(C(=O)NC2CCCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1	Cc1ccc(C(=O)NC2CCCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1
AD3CC00624654-I00-C00	AD3CC00624654	0	0	49.489821953188375	RPNGVORGBYYVHT-UHFFFAOYSA-N	Cc1ccc(C(=O)NC2CCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1	Cc1ccc(C(=O)NC2CCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1
AD3CC00643973-I00-C00	AD3CC00643973	0	0	237.0989885100724	AEYOFSDOUDWPBA-GXVXDJONSA-N	Cc1cccc(-n2nc(C(C)(C)C)cc2/C(=N/O)C(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)c1	Cc1cccc(-n2nc(C(C)(C)C)cc2/C(=N/O)C(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)c1
AD3CC00645650-I00-C00	AD3CC00645650	0	0	55.17940307051956	BUAIGJRXIAKFCN-UHFFFAOYSA-N	Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1	Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1
AD3CC00645775-I00-C00	AD3CC00645775	0	0	76.52752496334153	DFHONGUGPWFSRD-UHFFFAOYSA-N	Fc1ccc(-c2nn3c(Cl)cccc3c2-c2ccncc2)cc1	Fc1ccc(-c2nn3c(Cl)cccc3c2-c2ccncc2)cc1
AD3CC00645776-I00-C00	AD3CC00645776	0	0	94.2628425866014	MNPBHRLZOFHULS-UHFFFAOYSA-N	Fc1ccc(-c2nn3c(OC4CCCC4)cccc3c2-c2ccncc2)cc1	Fc1ccc(-c2nn3c(OC4CCCC4)cccc3c2-c2ccncc2)cc1
AD3CC00682295-I00-C00	AD3CC00682295	0	0	123.9079053716312	QIKZDCMHJLQSAT-UHFFFAOYSA-N	Nc1c(C(=O)c2ccccc2)cc[n+]([O-])c1-c1ccccc1Cl	Nc1c(C(=O)c2ccccc2)cc[n+]([O-])c1-c1ccccc1Cl
AD3CC00688021-I00-C00	AD3CC00688021	0	0	125.84429124570237	GXTJOHAISBVKCF-UHFFFAOYSA-N	Nc1c(C(=O)c2ccccc2)cc[n+]([O-])c1-c1ccc(Cl)cc1	Nc1c(C(=O)c2ccccc2)cc[n+]([O-])c1-c1ccc(Cl)cc1
AD3CC00699516-I00-C00	AD3CC00699516	0	0	21.837104814737472	OTFRCXFNVJKZID-UHFFFAOYSA-N	Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Nc3ncnc4ccc(N)cc34)cc2)cc1	Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Nc3ncnc4ccc(N)cc34)cc2)cc1
AD3CC00702095-I00-C00	AD3CC00702095	0	0	31.209882716043527	GAMWRQZPJNPVPI-UHFFFAOYSA-N	CCC(C)Nc1cc(-c2nc3cc(C)c(C)cc3nc2-c2ccc(F)cc2)ccn1	CC[C@@H](C)Nc1cc(-c2nc3cc(C)c(C)cc3nc2-c2ccc(F)cc2)ccn1
AD3CC00702116-I00-C01	AD3CC00702116	0	1	71.01716809765644	YBHHLYSIOSEZEX-UHFFFAOYSA-N	CC(C)Nc1cc(-c2nc3cc(Cl)c(Cl)cc3nc2-c2ccc(F)cc2)ccn1	CC(C)Nc1cc(-c2nc3cc(Cl)c(Cl)cc3nc2-c2ccc(F)cc2)ccn1
AD3CC00709293-I00-C00	AD3CC00709293	0	0	10.646379035614114	XHIONLOUAROPEB-UHFFFAOYSA-N	CC(C)c1nnc2ccc(C(=O)Nc3cc(F)cc(F)c3)cn12	CC(C)c1nnc2ccc(C(=O)Nc3cc(F)cc(F)c3)cn12
AD3CC00711355-I00-C00	AD3CC00711355	0	0	44.73310618430023	SIKKUKPHFOGWLT-UHFFFAOYSA-N	CNC(=O)c1ccc(C)c(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)c1	CNC(=O)c1ccc(C)c(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)c1
